51.222.253.19 - - [23/Jan/2023:16:34:13 -0800] "GET /informes HTTP/1.1" 200 16821 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "regusciair.com"
114.119.131.182 - - [24/Jan/2023:02:48:45 -0800] "GET /donate_-_donar HTTP/1.1" 200 4713 "https://www.regusciair.com/investors" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "www.regusciair.com"
114.119.148.0 - - [24/Jan/2023:02:49:45 -0800] "GET /reports HTTP/1.1" 200 10601 "https://regusciair.com/home" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "regusciair.com"
157.55.39.95 - - [24/Jan/2023:03:15:27 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "regusciair.com"
157.55.39.39 - - [24/Jan/2023:03:15:33 -0800] "GET /sitemap.xml HTTP/1.1" 200 293 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "regusciair.com"
54.149.103.50 - - [24/Jan/2023:03:31:36 -0800] "GET / HTTP/1.1" 200 26600 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.65 Safari/537.31" "regusciair.com"
54.186.171.177 - - [24/Jan/2023:03:31:40 -0800] "GET / HTTP/1.1" 200 26600 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36" "regusciair.com"
34.216.168.3 - - [24/Jan/2023:03:31:47 -0800] "GET / HTTP/1.1" 200 26600 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36" "regusciair.com"
34.217.100.190 - - [24/Jan/2023:03:32:08 -0800] "GET /favicon.ico HTTP/1.1" 404 88 "http://regusciair.com/favicon.ico" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36" "regusciair.com"
54.244.96.67 - - [24/Jan/2023:03:32:08 -0800] "GET / HTTP/1.1" 200 26600 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36" "regusciair.com"
34.217.100.190 - - [24/Jan/2023:03:32:10 -0800] "GET / HTTP/1.1" 200 26600 "http://regusciair.com" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36" "regusciair.com"
42.236.10.69 - - [24/Jan/2023:03:50:08 -0800] "GET / HTTP/1.1" 200 26600 "https://regusciair.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36; 360Spider" "regusciair.com"
42.236.10.74 - - [24/Jan/2023:03:53:21 -0800] "GET / HTTP/1.1" 200 26600 "https://regusciair.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36; 360Spider" "regusciair.com"
51.222.253.11 - - [24/Jan/2023:04:17:00 -0800] "GET /noticias HTTP/1.1" 200 15224 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "www.regusciair.com"
65.109.205.84 - - [24/Jan/2023:04:26:37 -0800] "GET /wp-login.php HTTP/1.1" 404 88 "http://regusciair.com/wp-login.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763" "regusciair.com"
114.119.134.107 - - [24/Jan/2023:04:30:15 -0800] "GET / HTTP/1.1" 200 26600 "http://www.autoschinos.com.uy/index.php/topic,780.msg9409.html" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "regusciair.com"
207.46.13.12 - - [24/Jan/2023:04:30:58 -0800] "GET /yahoo_site_admin/assets/images/DSCF5218.11074515_large.JPG HTTP/1.1" 200 80872 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "regusciair.com"
58.211.23.183 - - [24/Jan/2023:04:31:49 -0800] "GET / HTTP/1.1" 200 26600 "-" "Dalvik/2.1.0 (Linux; U; Android 9.0; ZTE BA520 Build/MRA58K)" "regusciair.com"
23.90.28.134 - - [24/Jan/2023:04:32:38 -0800] "GET /contact_us HTTP/1.1" 200 9649 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36 Edg/103.0.1264.71" "regusciair.com"
58.211.23.183 - - [24/Jan/2023:04:32:39 -0800] "GET / HTTP/1.1" 200 26600 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11) AppleWebKit/601.1.27 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/601.1.27" "regusciair.com"
114.119.134.195 - - [24/Jan/2023:04:32:43 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible;PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "regusciair.com"
23.90.28.134 - - [24/Jan/2023:04:32:46 -0800] "GET /contact_us?emailAddress=regusciair%40hotmail.com&.crumb=1674572464z9s.j6YymDNL0alyi9Ry9JbrgA0-&json_payload=&formDataName=Customer+contact&formDescription=Contact+Us&formGuid=itemRecordGuid.4d5b3869694ef0.72951&itemGuid.4d5b3869694e26.20626730=Eric&itemGuid.4d5b3869694e26.20626733=Jones&itemGuid.4d5b3869694e26.20626736=ericjonesmyemail%40gmail.com&itemGuid.4d5b3869694e26.20626739=555-555-1212&itemGuid.4d5b39fc5e8d22.12102876=New+York&itemGuid.4d5b39fc5e8d22.12102880=United+States&itemGuid.4d5b3869694e26.20626742=My+name%E2%80%99s+Eric+and+I+just+found+your+site+regusciair.com.%0D%0A%0D%0AIt%E2%80%99s+got+a+lot+going+for+it%2C+but+here%E2%80%99s+an+idea+to+make+it+even+MORE+effective.%0D%0A%0D%0ATalk+With+Web+Visitor+%E2%80%93+CLICK+HERE+http://jumboleadmagnet.com+for+a+live+demo+now.%0D%0A%0D%0ATalk+With+Web+Visitor+is+a+software+widget+that%E2%80%99s+works+on+your+site%2C+ready+to+capture+any+visitor%E2%80%99s+Name%2C+Email+address+and+Phone+Number.++It+signals+you+the+moment+they+let+you+know+they%E2%80%99re+interested+%E2%80%93+so+that+you+can+talk+to+that+lead+while+they%E2%80%99re+literally+looking+over+your+site.%0D%0A%0D%0AAnd+once+you%E2%80%99ve+captured+their+phone+number%2C+with+our+new+SMS+Text+With+Lead+feature%2C+you+can+automatically+start+a+text+(SMS)+conversation%E2%80%A6+and+if+they+don%E2%80%99t+take+you+up+on+your+offer+then%2C+you+can+follow+up+with+text+messages+for+new+offers%2C+content+links%2C+even+just+%E2%80%9Chow+you+doing%3F%E2%80%9D+notes+to+build+a+relationship.%0D%0A%0D%0ACLICK+HERE+http://jumboleadmagnet.com+to+discover+what+Talk+With+Web+Visitor+can+do+for+your+business.%0D%0A%0D%0AThe+difference+between+contacting+someone+within+5+minutes+versus+a+half-hour+means+you+could+be+converting+up+to+100X+more+leads+today%21%0D%0A%0D%0AEric%0D%0APS:+Studies+show+that+70%25+of+a+site%E2%80%99s+visitors+disappear+and+are+gone+forever+after+just+a+moment.+Don%E2%80%99t+keep+losing+them.+%0D%0ATalk+With+Web+Visitor+offers+a+FREE+14+days+trial+%E2%80%93+and+it+even+includes+International+Long+Distance+Calling.+%0D%0AYou+have+customers+waiting+to+talk+with+you+right+now%E2%80%A6+don%E2%80%99t+keep+them+waiting.+%0D%0ACLICK+HERE+http://jumboleadmagnet.com+to+try+Talk+With+Web+Visitor+now.%0D%0A%0D%0AIf+you%27d+like+to+unsubscribe+click+here+http://jumboleadmagnet.com/unsubscribe.aspx%3Fd%3Dregusciair.com HTTP/1.1" 200 9649 "https://regusciair.com/contact_us" "Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36 Edg/103.0.1264.71" "regusciair.com"
120.36.15.59 - - [24/Jan/2023:04:45:05 -0800] "GET /contacto/ HTTP/1.1" 200 37697 "https://regusciair.com/contacto/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36" "regusciair.com"
120.36.15.59 - - [24/Jan/2023:04:45:08 -0800] "POST /contacto/ HTTP/1.1" 200 37697 "https://regusciair.com/contacto/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36" "regusciair.com"
34.80.207.178 - - [24/Jan/2023:04:57:24 -0800] "GET /contacto/ HTTP/1.1" 200 37697 "https://regusciair.com/contacto/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36" "regusciair.com"
34.80.207.178 - - [24/Jan/2023:04:57:27 -0800] "POST /contacto/ HTTP/1.1" 200 37697 "https://regusciair.com/contacto/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36" "regusciair.com"
110.93.150.198 - - [24/Jan/2023:05:09:16 -0800] "GET / HTTP/1.1" 200 26600 "-" "Mozilla/5.0 (compatible; Yeti/1.1; +https://naver.me/spd)" "www.regusciair.com"
84.239.46.144 - - [24/Jan/2023:05:14:32 -0800] "GET /contacto/ HTTP/1.1" 200 37697 "https://regusciair.com/contacto/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36" "regusciair.com"
84.239.46.144 - - [24/Jan/2023:05:14:33 -0800] "POST /contacto/ HTTP/1.1" 200 37697 "https://regusciair.com/contacto/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36" "regusciair.com"
23.154.177.6 - - [24/Jan/2023:05:14:35 -0800] "GET /contacto/ HTTP/1.1" 200 37697 "https://regusciair.com/contacto/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36" "regusciair.com"
34.84.216.61 - - [24/Jan/2023:05:25:53 -0800] "GET /contact_us/ HTTP/1.1" 200 37527 "https://regusciair.com/contact_us/" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36" "regusciair.com"
34.84.216.61 - - [24/Jan/2023:05:25:55 -0800] "POST /contact_us/ HTTP/1.1" 200 37527 "https://regusciair.com/contact_us/" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36" "regusciair.com"
34.221.44.218 - - [24/Jan/2023:05:49:15 -0800] "GET / HTTP/1.1" 200 26600 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36" "regusciair.com"
54.245.159.204 - - [24/Jan/2023:05:49:33 -0800] "GET / HTTP/1.1" 200 26600 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36" "regusciair.com"
205.169.39.91 - - [24/Jan/2023:05:59:35 -0800] "GET / HTTP/1.1" 200 26600 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36" "regusciair.com"
205.169.39.91 - - [24/Jan/2023:05:59:38 -0800] "GET / HTTP/1.1" 200 26600 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36" "regusciair.com"
34.159.249.223 - - [24/Jan/2023:06:05:25 -0800] "GET /contact_us/ HTTP/1.1" 200 37527 "https://regusciair.com/contact_us/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36" "regusciair.com"
34.159.249.223 - - [24/Jan/2023:06:05:26 -0800] "POST /contact_us/ HTTP/1.1" 200 37527 "https://regusciair.com/contact_us/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36" "regusciair.com"
185.191.171.17 - - [24/Jan/2023:06:28:27 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)" "www.regusciair.com"
185.191.171.12 - - [24/Jan/2023:06:28:28 -0800] "GET /index.html HTTP/1.1" 200 26600 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)" "www.regusciair.com"
72.13.46.3 - - [24/Jan/2023:06:29:41 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible; ips-agent)" "www.regusciair.com"
72.13.46.3 - - [24/Jan/2023:06:29:42 -0800] "GET / HTTP/1.1" 200 26600 "-" "Mozilla/5.0 (compatible; ips-agent)" "www.regusciair.com"
72.13.46.3 - - [24/Jan/2023:06:29:43 -0800] "GET /quienes_somos HTTP/1.1" 200 6094 "-" "Mozilla/5.0 (compatible; ips-agent)" "www.regusciair.com"
72.13.46.3 - - [24/Jan/2023:06:29:45 -0800] "GET /contact_us HTTP/1.1" 200 9649 "-" "Mozilla/5.0 (compatible; ips-agent)" "www.regusciair.com"
34.81.107.142 - - [24/Jan/2023:06:51:17 -0800] "GET /contact_us/ HTTP/1.1" 200 37527 "https://regusciair.com/contact_us/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36 Edg/90.0.818.42" "regusciair.com"
34.81.107.142 - - [24/Jan/2023:06:51:20 -0800] "POST /contact_us/ HTTP/1.1" 200 37527 "https://regusciair.com/contact_us/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36 Edg/90.0.818.42" "regusciair.com"
17.241.75.107 - - [24/Jan/2023:06:55:31 -0800] "GET /preguntas_frecuentes HTTP/1.1" 200 8058 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" "regusciair.com"
54.36.148.232 - - [24/Jan/2023:07:03:34 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "www.regusciair.com"
77.88.5.50 - - [24/Jan/2023:07:08:53 -0800] "GET /robots.txt HTTP/1.1" 200 41 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "www.regusciair.com"
77.88.5.50 - - [24/Jan/2023:07:08:53 -0800] "GET /robots.txt HTTP/1.1" 200 41 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "regusciair.com"
77.88.5.162 - - [24/Jan/2023:07:08:55 -0800] "GET / HTTP/1.1" 200 26600 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "www.regusciair.com"
93.158.161.28 - - [24/Jan/2023:07:08:56 -0800] "GET / HTTP/1.1" 200 26600 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "regusciair.com"
51.222.253.15 - - [24/Jan/2023:07:11:42 -0800] "GET /contact_us HTTP/1.1" 200 9650 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "www.regusciair.com"
110.177.146.7 - - [24/Jan/2023:07:14:50 -0800] "GET /2007/license.txt HTTP/1.1" 404 88 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0" "regusciair.com"
51.210.182.122 - - [24/Jan/2023:07:16:55 -0800] "GET /contact_us/ HTTP/1.1" 200 37527 "https://regusciair.com/contact_us/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36" "regusciair.com"
51.210.182.122 - - [24/Jan/2023:07:16:57 -0800] "POST /contact_us/ HTTP/1.1" 200 37527 "https://regusciair.com/contact_us/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36" "regusciair.com"
157.55.39.39 - - [24/Jan/2023:08:10:51 -0800] "GET /sitemap.xml HTTP/1.1" 200 293 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "regusciair.com"
34.81.31.14 - - [24/Jan/2023:08:19:12 -0800] "GET /contacto/ HTTP/1.1" 200 37697 "https://regusciair.com/contacto/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36" "regusciair.com"
34.81.31.14 - - [24/Jan/2023:08:19:15 -0800] "POST /contacto/ HTTP/1.1" 200 37697 "https://regusciair.com/contacto/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36" "regusciair.com"
130.211.244.59 - - [24/Jan/2023:08:34:02 -0800] "GET /contact_us/ HTTP/1.1" 200 37527 "https://regusciair.com/contact_us/" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36" "regusciair.com"
130.211.244.59 - - [24/Jan/2023:08:34:05 -0800] "POST /contact_us/ HTTP/1.1" 200 37527 "https://regusciair.com/contact_us/" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36" "regusciair.com"
198.235.24.146 - - [24/Jan/2023:08:59:28 -0800] "GET / HTTP/1.1" 200 134620 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com" "regusciair.com"
162.253.129.90 - - [24/Jan/2023:09:09:02 -0800] "GET /contact_us HTTP/1.1" 200 9650 "http://regusciair.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36" "regusciair.com"
162.253.129.90 - - [24/Jan/2023:09:09:04 -0800] "GET /contact_us HTTP/1.1" 200 9650 "https://regusciair.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36" "regusciair.com"
162.253.129.90 - - [24/Jan/2023:09:09:05 -0800] "POST /contact_us HTTP/1.1" 200 9650 "https://regusciair.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36" "regusciair.com"
157.55.39.39 - - [24/Jan/2023:09:19:47 -0800] "GET /sitemap.xml HTTP/1.1" 200 293 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "regusciair.com"
68.183.178.172 - - [24/Jan/2023:09:20:09 -0800] "GET /contact_us/ HTTP/1.1" 200 37527 "https://regusciair.com/contact_us/" "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36" "regusciair.com"
68.183.178.172 - - [24/Jan/2023:09:20:12 -0800] "POST /contact_us/ HTTP/1.1" 200 37527 "https://regusciair.com/contact_us/" "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36" "regusciair.com"
114.119.138.37 - - [24/Jan/2023:09:26:53 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible;PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "www.regusciair.com"
52.88.147.235 - - [24/Jan/2023:10:16:13 -0800] "GET / HTTP/1.1" 200 26600 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36" "regusciair.com"
35.167.165.194 - - [24/Jan/2023:10:16:27 -0800] "GET / HTTP/1.1" 200 26600 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36" "regusciair.com"
34.217.127.199 - - [24/Jan/2023:10:16:28 -0800] "GET /favicon.ico HTTP/1.1" 404 88 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36" "regusciair.com"
34.217.127.199 - - [24/Jan/2023:10:16:30 -0800] "GET / HTTP/1.1" 200 26600 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36" "regusciair.com"
35.92.239.57 - - [24/Jan/2023:10:19:25 -0800] "GET /favicon.ico HTTP/1.1" 404 88 "http://regusciair.com/favicon.ico" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36" "regusciair.com"
35.92.239.57 - - [24/Jan/2023:10:19:27 -0800] "GET / HTTP/1.1" 200 26600 "http://regusciair.com" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36" "regusciair.com"
124.223.193.80 - - [24/Jan/2023:10:23:49 -0800] "GET / HTTP/1.1" 200 26600 "http://regusciair.com" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36" "regusciair.com"
192.42.116.191 - - [24/Jan/2023:11:11:54 -0800] "GET /contacto/ HTTP/1.1" 200 37697 "https://regusciair.com/contacto/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36 Edg/90.0.818.42" "regusciair.com"
192.42.116.191 - - [24/Jan/2023:11:11:57 -0800] "POST /contacto/ HTTP/1.1" 200 37697 "https://regusciair.com/contacto/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36 Edg/90.0.818.42" "regusciair.com"
129.126.203.115 - - [24/Jan/2023:11:55:09 -0800] "GET /3/license.txt HTTP/1.1" 404 88 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0" "regusciair.com"
3.239.64.123 - - [24/Jan/2023:12:39:45 -0800] "GET /contact_us/ HTTP/1.1" 200 37527 "https://regusciair.com/contact_us/" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36" "regusciair.com"
147.78.47.249 - - [24/Jan/2023:13:06:37 -0800] "GET /_ignition/health-check/ HTTP/1.1" 404 88 "http://regusciair.com/_ignition/health-check/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36" "regusciair.com"
147.78.47.249 - - [24/Jan/2023:13:06:39 -0800] "GET /public/_ignition/health-check/ HTTP/1.1" 404 88 "http://regusciair.com/public/_ignition/health-check/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36" "regusciair.com"
147.78.47.249 - - [24/Jan/2023:13:06:42 -0800] "GET /wp-includes/wlwmanifest.xml HTTP/1.1" 404 88 "http://regusciair.com/wp-includes/wlwmanifest.xml" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36" "regusciair.com"
54.36.148.123 - - [24/Jan/2023:13:07:17 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "www.regusciair.com"
51.222.253.16 - - [24/Jan/2023:13:07:24 -0800] "GET /faq HTTP/1.1" 200 6586 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "www.regusciair.com"
109.239.58.107 - - [24/Jan/2023:13:08:04 -0800] "GET / HTTP/1.1" 200 26600 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.54" "regusciair.com"
220.92.82.212 - - [24/Jan/2023:13:17:55 -0800] "GET /contact_us/ HTTP/1.1" 200 37527 "https://regusciair.com/contact_us/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49" "regusciair.com"
220.92.82.212 - - [24/Jan/2023:13:17:58 -0800] "POST /contact_us/ HTTP/1.1" 200 37527 "https://regusciair.com/contact_us/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49" "regusciair.com"
136.243.228.180 - - [24/Jan/2023:13:40:50 -0800] "GET / HTTP/1.1" 200 26600 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" "regusciair.com"
77.75.77.119 - - [24/Jan/2023:13:58:16 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible; SeznamBot/4.0-RC1; +http://napoveda.seznam.cz/seznambot-intro/)" "regusciair.com"
